4840,ATSU_4 ,9,PIPES A 
4841,ATSU_4 ,10,E.ORGAN 1A 
4842,ATSU_4 ,11,VOXFARFDB1 
4843,ATSU_4 ,12,SUPER BASS 
4844,ATSU_4 ,13,BASSDB3 
4845,ATSU_4 ,14,BASSDB2 
4846,ATSU_4 ,15,BASSDB1 
4847,ATSU_4 ,16,HJONES BAS 
4848,ATSU_4 ,17,TEARS DESU 
4849,ATSU_4 ,18,TEARSDB2 
4850,ATSU_4 ,19,NYLONDB1 
4851,ATSU_4 ,20,NYLONDB2 
4852,ATSU_4 ,21,SUSHARP1 
4853,ATSU_4 ,22,SPACE TAK 
4854,ATSU_4 ,23,JONESVIB? 
4855,ATSU_4 ,24,KOTO 
4856,ATSU_4 ,25,HORNDB1 
4857,ATSU_4 ,26,HORNDB2 
4858,ATSU_4 ,27,HORNDB3 
4859,ATSU_4 ,28,CRYSTALBEL 
4860,ATSU_4 ,29,ROKDB1 
4861,ATSU_4 ,30,ROKDB2 
4862,ATSU_4 ,31,OBER.DB1 
4863,ATSU_4 ,32,OHSUREDB2 
4864,ATSU_5 ,1,DAB PIA 10 
4865,ATSU_5 ,2,TAK PIANO 
4866,ATSU_5 ,3,DAVE'S INT 
4867,ATSU_5 ,4,SMMONS TAM 
4868,ATSU_5 ,5,RQK GUITAR 
4869,ATSU_5 ,6,CASIQPEA P 
4870,ATSU_5 ,7,CASIOPEA 3 
4871,ATSU_5 ,8,CASIOP VIB 
4872,ATSU_5 ,9,HORN...-.. 
4873,ATSU_5 ,10,NEW TEARS 
4874,ATSU_5 ,11,E.PIANO 1 
4875,ATSU_5 ,12,DBBASS 1 
4876,ATSU_5 ,13,DBBASS 3 
4877,ATSU_5 ,14,DB BASS 2 
4878,ATSU_5 ,15,JSYN BASS1 
4879,ATSU_5 ,16,DBBASS 1 
4880,ATSU_5 ,17,GRAND PIAN 
4881,ATSU_5 ,18,OH SURE. 
4882,ATSU_5 ,19,SHIT PIPES 
4883,ATSU_5 ,20,DB GRAND 2 
4884,ATSU_5 ,21,VIBE 1 
4885,ATSU_5 ,22,DB HORN 2 
4886,ATSU_5 ,23,TEARS DESU 
4887,ATSU_5 ,24,SYN BRASS 
4888,ATSU_5 ,25,DB HORN 2 
4889,ATSU_5 ,26,CYMBAL J 
4890,ATSU_5 ,27,SPLIT GRAN 
4891,ATSU_5 ,28,SPLIT PIAN 
4892,ATSU_5 ,29,DB2 EPIANO 
4893,ATSU_5 ,30,DAB E PIAN 
4894,ATSU_5 ,31,DABCLAV 1 
4895,ATSU_5 ,32,DB ORGAN 1 
4896,B1 ,1,SYNTH ENS2 
4897,B1 ,2,SYNTH.ORCH 
4898,B1 ,3,PROPHET 5A 
4899,B1 ,4,JUPITER 8 
4900,B1 ,5,HARMOSYNTH 
4901,B1 ,6,CHANGES-2X 
4902,B1 ,7,THE TEMPLE 
4903,B1 ,8,ORIENT-MOD 
4904,B1 ,9,FAR EAST 1 
4905,B1 ,10,GLASS 
4906,B1 ,11,GLASS 2 
4907,B1 ,12,THOUGHTS-2 
4908,B1 ,13,CHEAPSYNTH 
4909,B1 ,14,POWERSYN A 
4910,B1 ,15,FATSYNTH A 
4911,B1 ,16,SYN-RISE A 
4912,B1 ,17,ALGERNON 
4913,B1 ,18,MALE CHOIR 
4914,B1 ,19,VOICE 1 
4915,B1 ,20,MOVIE 1 PD 
4916,B1 ,21,MOVIE 2 PD 
4917,B1 ,22,CLARIFLUTE 
4918,B1 ,23,OBOE1 DB 
4919,B1 ,24,EASTRNDRUM 
4920,B1 ,25,ESTRNBLOCK 
4921,B1 ,26,AL-PAUL 1 
4922,B1 ,27,KARIMBA A 
4923,B1 ,28,A.MALLET B 
4924,B1 ,29,MARIMBA 
4925,B1 ,30,VIBES PD B 
4926,B1 ,31,TUB BELLS 
4927,B1 ,32,TUBERISE A 
4928,B3 ,1,E H STRING 
4929,B3 ,2,STRINGSPD2 
4930,B3 ,3,HI STRINGS 
4931,B3 ,4,VIOLINS A 
4932,B3 ,5,<STRINGS>1 
4933,B3 ,6,STRINGSPD2 
4934,B3 ,7,STRING PD9 
4935,B3 ,8,VIOLINS A 
4936,B3 ,9,STRING PD5 
4937,B3 ,10,STRING PD3 
4938,B3 ,11,<STRINGS>3 
4939,B3 ,12,STRING PD7 
4940,B3 ,13,CELLOS A 
4941,B3 ,14,<STRINGS>4 
4942,B3 ,15,STRING PD4 
4943,B3 ,16,SCHIZO4 PD 
4944,B3 ,17,CMJ BRASS 
4945,B3 ,18,BRASS 1 
4946,B3 ,19,BRASS 3 
4947,B3 ,20,BRASS 6 BC 
4948,B3 ,21,HORN SEC.A 
4949,B3 ,22,HORN SEC.B 
4950,B3 ,23,TRUMPET A 
4951,B3 ,24,TRUMPET B 
4952,B3 ,25,BIG BRASS 
4953,B3 ,26,GRANDBRASS 
4954,B3 ,27,SWEEPBRAS( 
4955,B3 ,28,SYNBRASS 2 
4956,B3 ,29,BANA-SPLIT 
4957,B3 ,30,E.P.& BR A 
4958,B3 ,31,ORCHESTRA 
4959,B3 ,32,ORCHESTRA1 
4960,BANK0000 ,1,SUPERTRAMP 
4961,BANK0000 ,2,CEMBALO 
4962,BANK0000 ,3,TAENZERIN 
4963,BANK0000 ,4,MULMI 
4964,BANK0000 ,5,WATSCH 
4965,BANK0000 ,6,LADEN 
4966,BANK0000 ,7,GEORG 
4967,BANK0000 ,8,DSCHUNGEL 
4968,BANK0000 ,9,HUBSCHRAUB 
4969,BANK0000 ,10,MASCHGEW 
4970,BANK0000 ,11,HUPE 
4971,BANK0000 ,12,HERZSCHL A 
4972,BANK0000 ,13,ORGEL 1 
4973,BANK0000 ,14,DREHORGEL 
4974,BANK0000 ,15,ORGEL 2 
4975,BANK0000 ,16,KLACK 
4976,BANK0000 ,17,GLOCKEN 
4977,BANK0000 ,18,WUSCH 
4978,BANK0000 ,19,TOMS 
4979,BANK0000 ,20,UI 
4980,BANK0000 ,21,GEIGEN 1 
4981,BANK0000 ,22,GEIGEN 2 
4982,BANK0000 ,23,ZWITSCHER 
4983,BANK0000 ,24,TRIANGEL 
4984,BANK0000 ,25,BLBLBLBL 
4985,BANK0000 ,26,FUNKY 
4986,BANK0000 ,27,GITARRE 
4987,BANK0000 ,28,NERVOES 
4988,BANK0000 ,29,ALARM 
4989,BANK0000 ,30,KATZE 
4990,BANK0000 ,31,MENSCHESSE 
4991,BANK0000 ,32,ROBOTER 
4992,BANK0008 ,1,WALLYPNO4 
4993,BANK0008 ,2,BRAS5-SPLT 
4994,BANK0008 ,3,NEW GRAND1 
4995,BANK0008 ,4,PIANOBO 7\ 
4996,BANK0008 ,5,PIANOBO 7\ 
4997,BANK0008 ,6,PIANOBO 7\ 
4998,BANK0008 ,7,PIANOBO 7\ 
4999,BANK0008 ,8,PIANOBO 7\ 
5000,BANK0008 ,9,PIANOBO 7\ 
5001,BANK0008 ,10,PIANOBO 7\ 
5002,BANK0008 ,11,PIANOBO 7\ 
5003,BANK0008 ,12,PIANOBO 7\ 
5004,BANK0008 ,13,PIANOBO 7\ 
5005,BANK0008 ,14,PIANOBO 7\ 
5006,BANK0008 ,15,PIANOBO 7\ 
5007,BANK0008 ,16,PIANOBO 7\ 
5008,BANK0008 ,17,PIANOBO 7\ 
5009,BANK0008 ,18,PIANOBO 7\ 
5010,BANK0008 ,19,PIANOBO 7\ 
5011,BANK0008 ,20,PIANOBO 7\ 
5012,BANK0008 ,21,PIANOBO 7\ 
5013,BANK0008 ,22,PIANOBO 7\ 
5014,BANK0008 ,23,PIANOBO 7\ 
5015,BANK0008 ,24,PIANOBO 7\ 
5016,BANK0008 ,25,PIANOBO 7\ 
5017,BANK0008 ,26,PIANOBO 7\ 
5018,BANK0008 ,27,PIANOBO 7\ 
5019,BANK0008 ,28,PIANOBO 7\ 
5020,BANK0008 ,29,PIANOBO 7\ 
5021,BANK0008 ,30,PIANOBO 7\ 
5022,BANK0008 ,31,PIANOBO 7\ 
5023,BANK0008 ,32,PIANOBO 7\ 
5024,BANK0023 ,1,DIGI-BASS1 
5025,BANK0023 ,2,OVRDRBASS1 
5026,BANK0023 ,3,BASS-RESWP 
5027,BANK0023 ,4,ANLOG SQR1 
5028,BANK0023 ,5,ANLOGLEAD1 
5029,BANK0023 ,6,CHILD 
5030,BANK0023 ,7,SUPRSTR LO 
5031,BANK0023 ,8,MEDL XPRSV 
5032,BANK0023 ,9,CARLOS 1 
5033,BANK0023 ,10,TOO COOL 
5034,BANK0023 ,11,76 BELLS 
5035,BANK0023 ,12,<<SMASH>> 
5036,BANK0023 ,13,<ACC>GTR 4 
5037,BANK0023 ,14,<BIG> ORGN 
5038,BANK0023 ,15,<BRR> EPNO 
5039,BANK0023 ,16,<FM>ALOG 1 
5040,BANK0023 ,17,<FM>ALOG 2 
5041,BANK0023 ,18,<FM>ALOG 3 
5042,BANK0023 ,19,<PERC=> 1 
5043,BANK0023 ,20,<PERC=> 2 
5044,BANK0023 ,21,<PERC=> 3 
5045,BANK0023 ,22,<PERC=> 8 
5046,BANK0023 ,23,<PLUK> 1 
5047,BANK0023 ,24,<PLUK> 2 
5048,BANK0023 ,25,<PLUK> 3 
5049,BANK0023 ,26,<PLUK> 4 
5050,BANK0023 ,27,<PLUK> 
5051,BANK0023 ,28,<POP> EPNO 
5052,BANK0023 ,29,<PUF> ORGN 
5053,BANK0023 ,30,<SYNTH> 1 
5054,BANK0023 ,31,<SYNTH> 2 
5055,BANK0023 ,32,<SYNTH> 3 
5056,BANK0024 ,1,E.SNR 1 
5057,BANK0024 ,2,E.SNR 2 
5058,BANK0024 ,3,E.SNR 3 
5059,BANK0024 ,4,E.SNR 4 
5060,BANK0024 ,5,E.SNR 5 
5061,BANK0024 ,6,E.SNR 6 
5062,BANK0024 ,7,AC.SNR 
5063,BANK0024 ,8,STL.SNR 1 
5064,BANK0024 ,9,STL.SNR 2 
5065,BANK0024 ,10,STL.SNR 3 
5066,BANK0024 ,11,STL.SNR 4 
5067,BANK0024 ,12,STL.SNR 5 
5068,BANK0024 ,13,E.BD 1 
5069,BANK0024 ,14,E.BD 2 
5070,BANK0024 ,15,E.BD 3 
5071,BANK0024 ,16,E.BD 4 
5072,BANK0024 ,17,AC.BD 1 
5073,BANK0024 ,18,AC.BD 2 
5074,BANK0024 ,19,AC.BD 3 
5075,BANK0024 ,20,AC.BD 4 
5076,BANK0024 ,21,AC.BD 5 
5077,BANK0024 ,22,AC.BD 6 
5078,BANK0024 ,23,STL.BD 
5079,BANK0024 ,24,E.BASS 
5080,BANK0024 ,25,STL.DR. 
5081,BANK0024 ,26,TRIANGLE 
5082,BANK0024 ,27,SNR.BLAST 
5083,BANK0024 ,28,HNDRUM 
5084,BANK0024 ,29,MTL BLOCK 
5085,BANK0024 ,30,SLEIGHBELL 
5086,BANK0024 ,31,SMASH 
5087,BANK0024 ,32,S.WHISTLE 
5088,BANK0043 ,1,PICKY LOW 
5089,BANK0043 ,2,FLUTE 2 
5090,BANK0043 ,3,OBOE 
5091,BANK0043 ,4,CLARINET 
5092,BANK0043 ,5,BASSOON 
5093,BANK0043 ,6,PAN FLUTE 
5094,BANK0043 ,7,LEAD BRASS 
5095,BANK0043 ,8,HORNS 
5096,BANK0043 ,9,SOLO TBONE 
5097,BANK0043 ,10,BRASS BC 
5098,BANK0043 ,11,BRASS 5THS 
5099,BANK0043 ,12,SYNTHBRASS 
5100,BANK0043 ,13,STRG QRT 1 
5101,BANK0043 ,14,STRG ENS 2 
5102,BANK0043 ,15,VIOLA SECN 
5103,BANK0043 ,16,STRGS LOW 
5104,BANK0043 ,17,HIGH STRGS 
5105,BANK0043 ,18,PIZZ STGS 
5106,BANK0043 ,19,STG CRSNDO 
5107,BANK0043 ,20,STGS 5THS 
5108,BANK0043 ,21,BELLS 
5109,BANK0043 ,22,TUB BELLS 
5110,BANK0043 ,23,RECORDERS 
5111,BANK0043 ,24,CHIMES 
5112,BANK0043 ,25,VOICES 
5113,BANK0043 ,26,XYLOPHONE 
5114,BANK0043 ,27,COWBELL 
5115,BANK0043 ,28,WOOD BLOCK 
5116,BANK0043 ,29,FLEXATONE 
5117,BANK0043 ,30,LOG DRUM 
5118,BANK0043 ,31,GLOKENSPL 
5119,BANK0043 ,32,VIBE 
5120,BANK0054 ,1,GLIDEPIANO 
5121,BANK0054 ,2,SAY AGAIN. 
5122,BANK0054 ,3,GRANDPIANO 
5123,BANK0054 ,4,GRAND LH 
5124,BANK0054 ,5,PROC.E.PNO 
5125,BANK0054 ,6,JACO 1 
5126,BANK0054 ,7,E. GOMEZ 
5127,BANK0054 ,8,FM PIANO B 
5128,BANK0054 ,9,SYNCLAVIER 
5129,BANK0054 ,10,SPLIT #1 
5130,BANK0054 ,11,SPLIT #2 
5131,BANK0054 ,12,CATHEDRORG 
5132,BANK0054 ,13,BEAM ME UP 
5133,BANK0054 ,14,E.GUITAR B 
5134,BANK0054 ,15,TORIMTORAH 
5135,BANK0054 ,16,DBL GITUAR 
5136,BANK0054 ,17,RASTABUZZZ 
5137,BANK0054 ,18,SYNERGY 4 
5138,BANK0054 ,19,AT&T- RING 
5139,BANK0054 ,20,DIAL TONE 
5140,BANK0054 ,21,BUZY 
5141,BANK0054 ,22,JAZZ-TRUMP 
5142,BANK0054 ,23,PRINCE 
5143,BANK0054 ,24,MICHAEL 
5144,BANK0054 ,25,SYN-RISE A 
5145,BANK0054 ,26,DARKSHADOW 
5146,BANK0054 ,27,SURVIVOR 
5147,BANK0054 ,28,SLAPCONGAS 
5148,BANK0054 ,29,TEXTURES 6 
5149,BANK0054 ,30,TEXTURES 7 
5150,BANK0054 ,31,TEXTURES 3 
5151,BANK0054 ,32,JX3P STRGS 
5152,BANK08 ,1,FENDER 2 
5153,BANK08 ,2,WURLIDDZER 
5154,BANK08 ,3,ELEC PNO A 
5155,BANK08 ,4,E.PIANO 1A 
5156,BANK08 ,5,E.PIANO 2A 
5157,BANK08 ,6,E.PIANO 3A 
5158,BANK08 ,7,E.PIANO 4A 
5159,BANK08 ,8,TINE-RHODS 
5160,BANK08 ,9,C L A V- E . P N O 
5161,BANK08 ,10,E.PIANO 2 
5162,BANK08 ,11,E.PIANO 3 
5163,BANK08 ,12,E.PIANO 4 
5164,BANK08 ,13,HONKY TONK 
5165,BANK08 ,14,E.PIANO 1 
5166,BANK08 ,15,PAULPIANO1 
5167,BANK08 ,16,SLAP-RHODE 
5168,BANK08 ,17,T.PNO 6.8 
5169,BANK08 ,18,W.PNO 11.4 
5170,BANK08 ,19,E.PNO 6.2 
5171,BANK08 ,20,FMPNO 11.2 
5172,BANK08 ,21,E.PNO 13.2 
5173,BANK08 ,22,E.PNO 13.1 
5174,BANK08 ,23,FMPNO 11.1 
5175,BANK08 ,24,E.PNO 6.1 
5176,BANK08 ,25,CHORMA 6 \ 
5177,BANK08 ,26,FULLTINES 
5178,BANK08 ,27,GOOD-VIBES 
5179,BANK08 ,28,VIBRAPHONE 
5180,BANK08 ,29,PIANOBELLS 
5181,BANK08 ,30,KCEPTYN 7\ 
5182,BANK08 ,31,RODEBELL \ 
5183,BANK08 ,32,EP.CLIQUE\ 
5184,BANK11 ,1,-ANALOG 1- 
5185 ,BANK11 ,2,-ANALOG 2- 
5186 ,BANK11 ,3,-ANALOG 3- 
5187 ,BANK11 ,4,-ANALOG 4- 
5188 ,BANK11 ,5,-ANALOG 5- 
5189 ,BANK11 ,6,-ANALOG 6- 
5190 ,BANK11 ,7,-ANALOG 7- 
5191 ,BANK11 ,8,-WOBBLE 1- 
5192 ,BANK11 ,9,-WOBBLE 2- 
5193 ,BANK11 ,10,SLOATTACK 
5194,BANK11 ,11,SYN BRS 2A 
5195,BANK11 ,12,SYN BRS 3A 
5196,BANK11 ,13,CS80 BRS A 
5197,BANK11 ,14,SYN BRS 1A 
5198,BANK11 ,15,PROPHET 5 
5199,BANK11 ,16,SMOOTHSQR\ 
5200,BANK11 ,17,OB-X 1 
5201,BANK11 ,18,SQRTHANG2A 
5202,BANK11 ,19,SQURSWEP1A 
5203,BANK11 ,20,SEXSHIN 3 
5204,BANK11 ,21,ANLGBRASS 
5205,BANK11 ,22,PRC SYNTH2 
5206,BANK11 ,23,E.P-BRS BC 
5207,BANK11 ,24,SYNTHBRASS 
5208,BANK11 ,25,F.SWP 10.5 
5209,BANK11 ,26,BIGANDBAD 
5210,BANK11 ,27,SYNBR2 MGD 
5211,BANK11 ,28,ORCHESTRA 
5212,BANK11 ,29,TADREAMY 
5213,BANK11 ,30,PADSTRING1 
5214,BANK11 ,31,ANALG SYN1 
5215,BANK11 ,32,ENSEMBLE 
5216,BANK14 ,1,STRINGS 
5217,BANK14 ,2,STRG ENS 1 
5218,BANK14 ,3,BRIGHT ST. 
5219,BANK14 ,4,CELLOS 1A 
5220,BANK14 ,5,ST.ENS. 1A 
5221,BANK14 ,6,MID.STRG A 
5222,BANK14 ,7,AN.STRG 1A 
5223,BANK14 ,8,CELLOS 2A 
5224,BANK14 ,9,ST.ENS. 2A 
5225,BANK14 ,10,STRINGS A 
5226,BANK14 ,11,STRG QRT 1 
5227,BANK14 ,12,STRG ENS 2 
5228,BANK14 ,13,VIOLA SECN 
5229,BANK14 ,14,STRGS LOW 
5230,BANK14 ,15,HIGH STRGS 
5231,BANK14 ,16,STG CRSNDO 
5232,BANK14 ,17,WARM STG A 
5233,BANK14 ,18,SOFSTRING2 
5234,BANK14 ,19,BRIGHT BOW 
5235,BANK14 ,20,VIOLIN 2.8 
5236,BANK14 ,21,CELLO 7.8 
5237,BANK14 ,22,STG.M.15.5 
5238,BANK14 ,23,STRPD 2%%\ 
5239,BANK14 ,24,VIOLN 21.3 
5240,BANK14 ,25,STGSB 15.2 
5241,BANK14 ,26,E.VLN 21.2 
5242,BANK14 ,27,LIVESTRING 
5243,BANK14 ,28,LIVSTRING2 
5244,BANK14 ,29,BLOWSTRING 
5245,BANK14 ,30,TAPIS STRG 
5246,BANK14 ,31,-QUARTET- 
5247 ,BANK14 ,32,STRPD3%%%\ 
5248,BANK18 ,1,POCK 
5249,BANK18 ,2,DBL.HARP A 
5250,BANK18 ,3,MARIMBONE 
5251,BANK18 ,4,SLX 3 
5252,BANK18 ,5,OUTOFTOUCH 
5253,BANK18 ,6,TODD WASH 
5254,BANK18 ,7,CLARSTRING 
5255,BANK18 ,8,LUCY..SKY 
5256,BANK18 ,9,HARPSI-STG 
5257,BANK18 ,10,CHIME-STRG 
5258,BANK18 ,11,HARP-FLUTE 
5259,BANK18 ,12,BELL-FLUTE 
5260,BANK18 ,13,STRG-CHIME 
5261,BANK18 ,14,STRG-MARIM 
5262,BANK18 ,15,STRG-PIZZT 
5263,BANK18 ,16,PIZZ STGS 
5264,BANK18 ,17,SITAR 
5265,BANK18 ,18,KOTO 
5266,BANK18 ,19,LUTE 
5267,BANK18 ,20,HARP 2 
5268,BANK18 ,21,HARP 1 
5269,BANK18 ,22,GUITARDAMP 
5270,BANK18 ,23,H.SYN 25.6 
5271,BANK18 ,24,O.SPH 26.6 
5272,BANK18 ,25,SITAR 28.4 
5273,BANK18 ,26,P.STG 29.4 
5274,BANK18 ,27,KOTO 28.3 
5275,BANK18 ,28,DB.HP.31.2 
5276,BANK18 ,29,P.ICE 25.1 
5277,BANK18 ,30,DB.HP.31.1 
5278,BANK18 ,31,PIZZ.RING 
5279,BANK18 ,32,PLUCKCLAV 
5280,BASS_02 ,1,BASS 13 
5281,BASS_02 ,2,BASS 14 
5282,BASS_02 ,3,BASS 15 
5283,BASS_02 ,4,BEST BASS 
5284,BASS_02 ,5,BASS 17 
5285,BASS_02 ,6,BASS 18 
5286,BASS_02 ,7,BASS 3A 
5287,BASS_02 ,8,FRTLESS II 
5288,BASS_02 ,9,FRTLESSIII 
5289,BASS_02 ,10,FRTLSEL.BS 
5290,BASS_02 ,11,BASS 23 
5291,BASS_02 ,12,BASS B1 
5292,BASS_02 ,13,BASS6 A 
5293,BASS_02 ,14,BASS B3 
5294,BASS_02 ,15,BASS B4 
5295,BASS_02 ,16,BASS 13.7 
5296,BASS_02 ,17,BASS LINE 
5297,BASS_02 ,18,BASS A 
5298,BASS_02 ,19,BASS 1 JL 
5299,BASS_02 ,20,BASS 17-2 
5300,BASS_02 ,21,BASS 2 JL 
5301,BASS_02 ,22,BASS AFRCA 
5302,BASS_02 ,23,BASS EXP2V 
5303,BASS_02 ,24,50GAL BASS 
5304,BASS_02 ,25,BASS COMBO 
5305,BASS_02 ,26,BASS FLNG3 
5306,BASS_02 ,27,EL BASS 2 
5307,BASS_02 ,28,BASS FLNG5 
5308,BASS_02 ,29,BASS FLNG6 
5309,BASS_02 ,30,BASS GROWL 
5310,BASS_02 ,31,BASS MOD 3 
5311,BASS_02 ,32,BASS ORCH. 
5312,BASS_03 ,1,BASSKLAV 
5313,BASS_03 ,2,BASSMALIT1 
5314,BASS_03 ,3,BASSORG 1A 
5315,BASS_03 ,4,BASSORG 2A 
5316,BASS_03 ,5,BASSYCLAV 
5317,BASS_03 ,6,BASS^MOOG5 
5318,BASS_03 ,7,BEAT BASS 
5319,BASS_03 ,8,BEATLBASS1 
5320,BASS_03 ,9,BEATLBASS2 
5321,BASS_03 ,10,BEEFBASS 
5322,BASS_03 ,11,BEEFPOP 
5323,BASS_03 ,12,BELLBASS 
5324,BASS_03 ,13,BIG BOTTOM 
5325,BASS_03 ,14,BONE BASS 
5326,BASS_03 ,15,BOWEDBASS1 
5327,BASS_03 ,16,BOWEDBASS2 
5328,BASS_03 ,17,BOWEDBASS3 
5329,BASS_03 ,18,BRAINACUS 
5330,BASS_03 ,19,BRAINACUS0 
5331,BASS_03 ,20,BRAINACUS2 
5332,BASS_03 ,21,BRAINACUS7 
5333,BASS_03 ,22,BS STR 1A 
5334,BASS_03 ,23,BSS&BIBES 
5335,BASS_03 ,24,BSS&ORGAN1 
5336,BASS_03 ,25,BSS&ORGAN2 
5337,BASS_03 ,26,BSS&RODES1 
5338,BASS_03 ,27,BSS&RODES2 
5339,BASS_03 ,28,BSS&RODES3 
5340,BASS_03 ,29,BUEI U--- 
5341,BASS_03 ,30,BUZZ BASS 
5342,BASS_03 ,31,CHUBBY 1 
5343,BASS_03 ,32,CHUBBY 2 
5344,BASS_04 ,1,ELEC.BASS\ 
5345,BASS_04 ,2,EWOW BASS 
5346,BASS_04 ,3,E BASS IC 
5347,BASS_04 ,4,E.BASS B 
5348,BASS_04 ,5,F.BAS 26.7 
5349,BASS_04 ,6,FAT ALBERT 
5350,BASS_04 ,7,FENDER #3 
5351,BASS_04 ,8,FENDERBASS 
5352,BASS_04 ,9,FLANGDBSS1 
5353,BASS_04 ,10,FLANGDBSS2 
5354,BASS_04 ,11,FM BASS 
5355,BASS_04 ,12,FREEBASE 
5356,BASS_04 ,13,FRETLES 1A 
5357,BASS_04 ,14,FRETLES 2A 
5358,BASS_04 ,15,FRETLESS 
5359,BASS_04 ,16,FRETLESS 2 
5360,BASS_04 ,17,FRETLESS 3 
5361,BASS_04 ,18,FRETLESS 4 
5362,BASS_04 ,19,FRETLESS 5 
5363,BASS_04 ,20,FRETLESS 6 
5364,BASS_04 ,21,FRETLESS 7 
5365,BASS_04 ,22,FUNKBASS A 
5366,BASS_04 ,23,FUNK BASS2 
5367,BASS_04 ,24,FUNKBASS 
5368,BASS_04 ,25,FUNK BASS4 
5369,BASS_04 ,26,FUNK BASS5 
5370,BASS_04 ,27,FUNK BASS6 
5371,BASS_04 ,28,FUNK BASS 
5372,BASS_04 ,29,FUNK BASS8 
5373,BASS_04 ,30,FUNKY BASS 
5374,BASS_04 ,31,GLASSBASS1 
5375,BASS_04 ,32,GLASSBASS2 
5376,BASS_05 ,1,H.BAS 25.7 
5377,BASS_05 ,2,HIP BASS 
5378,BASS_05 ,3,HYPE BASS2 
5379,BASS_05 ,4,INIT BASS 
5380,BASS_05 ,5,JACO 1 
5381,BASS_05 ,6,JH.SUSBS 1 
5382,BASS_05 ,7,JH.SUSBS 2 
5383,BASS_05 ,8,KERBFUNK1 
5384,BASS_05 ,9,KERBFUNK2 
5385,BASS_05 ,10,KLIKBASS 
5386,BASS_05 ,11,KNU BASS 
5387,BASS_05 ,12,LECTROBASS 
5388,BASS_05 ,13,LOGBASS 
5389,BASS_05 ,14,LOW -SPACE 
5390,BASS_05 ,15,LYRICBASS1 
5391,BASS_05 ,16,LYRICBASS2 
5392,BASS_05 ,17,M00G BASS 
5393,BASS_05 ,18,MARIMBASS1 
5394,BASS_05 ,19,MARIMBASS2 
5395,BASS_05 ,20,MARIMBASS3 
5396,BASS_05 ,21,MAROTTA B 
5397,BASS_05 ,22,MCMINI1.6 
5398,BASS_05 ,23,MESSYBASS 
5399,BASS_05 ,24,METABASS 1 
5400,BASS_05 ,25,METABASS 2 
5401,BASS_05 ,26,METABASS 3 
5402,BASS_05 ,27,METABASS 4 
5403,BASS_05 ,28,METABASS 5 
5404,BASS_05 ,29,METABASS 6 
5405,BASS_05 ,30,METALBASS 
5406,BASS_05 ,31,MOE BOTTOM 
5407,BASS_05 ,32,MOE MID 
5408,BASS_06 ,1,MOE THUM 2 
5409,BASS_06 ,2,MOKE BASS 
5410,BASS_06 ,3,MOOG BASS1 
5411,BASS_06 ,4,MOOG BASS2 
5412,BASS_06 ,5,MOOG BASS3 
5413,BASS_06 ,6,MOONBASS 1 
5414,BASS_06 ,7,NEUTRON BS 
5415,BASS_06 ,8,NATES BASS 
5416,BASS_06 ,9,NEWBASS-02 
5417,BASS_06 ,10,NEWBASS-04 
5418,BASS_06 ,11,NICEBASS 
5419,BASS_06 ,12,NIFTY ASS 
5420,BASS_06 ,13,NON STOP 1 
5421,BASS_06 ,14,NIGHTSK.BS 
5422,BASS_06 ,15,OVRDRBASS1 
5423,BASS_06 ,16,PICK BASS 
5424,BASS_06 ,17,PICKEDBASS 
5425,BASS_06 ,18,PICK BASS1 
5426,BASS_06 ,19,PICK BASS2 
5427,BASS_06 ,20,PLEX BASS 
5428,BASS_06 ,21,SYN.BASS 1 
5429,BASS_06 ,22,PLUCKBASS2 
5430,BASS_06 ,23,PLUCKBASS3 
5431,BASS_06 ,24,PLUCKBASS4 
5432,BASS_06 ,25,PLUCKBASS5 
5433,BASS_06 ,26,P.BAS 22.7 
5434,BASS_06 ,27,POPCON BAS 
5435,BASS_06 ,28,PWM BASS 
5436,BASS_06 ,29,RABAHBASS 
5437,BASS_06 ,30,RUBBERBASS 
5438,BASS_06 ,31,REV BASS 3 
5439,BASS_06 ,32,SYNBASS 52 
5440,BASS_07 ,1,REVBASE 1 
5441,BASS_07 ,2,REVBASS 2 
5442,BASS_07 ,3,REVBASS 3 
5443,BASS_07 ,4,REVBASS 4 
5444,BASS_07 ,5,REVS BASS1 
5445,BASS_07 ,6,REVS BASS2 
5446,BASS_07 ,7,ROB BASS 
5447,BASS_07 ,8,ROB'S BASS 
5448,BASS_07 ,9,ROCK.IT B 
5449,BASS_07 ,10,ROCK^BASS 
5450,BASS_07 ,11,ROM.RANDB 
5451,BASS_07 ,12,ROUNDWOUND 
5452,BASS_07 ,13,S-H.BASS.. 
5453,BASS_07 ,14,S.BAS 27.7 
5454,BASS_07 ,15,S.BSS 32.7 
5455,BASS_07 ,16,SECRETBSS1 
5456,BASS_07 ,17,SECRETBSS2 
5457,BASS_07 ,18,SEQ 
5458,BASS_07 ,19,SEQ.BASS 3 
5459,BASS_07 ,20,SHARPBASS1 
5460,BASS_07 ,21,SHARPBASS2 
5461,BASS_07 ,22,SLAP BASS1 
5462,BASS_07 ,23,SLAP BASS2 
5463,BASS_07 ,24,SLAP BASS3 
5464,BASS_07 ,25,SLAPPER 2 
5465,BASS_07 ,26,SMBSS 29.7 
5466,BASS_07 ,27,SO*LOW! #1 
5467,BASS_07 ,28,SPACEBASS1 
